CD_setor,V00090,V00091,V00092,V00093,V00094,V00095,V00096,V00097,V00098,V00099,V00100,V00101,V00102,V00103,V00104,V00105,V00106,V00107,V00108,V00109,V00110,V00111,V00112,V00113,V00114,V00115,V00116,V00117,V00118,V00119,V00120,V00121,V00122,V00123,V00124,V00125,V00126,V00127,V00128,V00129,V00130,V00131,V00132,V00133,V00134,V00135,V00136,V00137,V00138,V00139,V00140,V00141,V00142,V00143,V00144,V00145,V00146,V00147,V00148,V00149,V00150,V00151,V00152,V00153,V00154,V00155,V00156,V00157,V00158,V00159,V00160,V00161,V00162,V00163,V00164,V00165,V00166,V00167,V00168,V00169,V00170,V00171,V00172,V00173,V00174,V00175,V00176,V00177,V00178,V00179,V00180,V00181,V00182,V00183,V00184,V00185,V00186,V00187,V00188,V00189,V00190,V00191,V00192,V00193,V00194,V00195,V00196,V00197,V00198,V00199,V00200,V00201,V00202,V00203,V00204,V00205,V00206,V00207,V00208,V00209,V00210,V00211,V00212,V00213,V00214,V00215,V00216,V00217,V00218,V00219,V00220,V00221,V00222,V00223,V00224,V00225,V00226,V00227,V00228,V00229,V00230,V00231,V00232,V00233,V00234,V00235,V00236,V00237,V00238,V00239,V00240,V00241,V00242,V00243,V00244,V00245,V00246,V00247,V00248,V00249,V00250,V00251,V00252,V00253,V00254,V00255,V00256,V00257,V00258,V00259,V00260,V00261,V00262,V00263,V00264,V00265,V00266,V00267,V00268,V00269,V00270,V00271,V00272,V00273,V00274,V00275,V00276,V00277,V00278,V00279,V00280,V00281,V00282,V00283,V00284,V00285,V00286,V00287,V00288,V00289,V00290,V00291,V00292,V00293,V00294,V00295,V00296,V00297,V00298,V00299,V00300,V00301,V00302,V00303,V00304,V00305,V00306,V00307,V00308,V00309,V00310,V00311,V00312,V00313,V00314,V00315,V00316,V00317,V00318,V00319,V00320,V00321,V00322,V00323,V00324,V00325,V00326,V00327,V00328,V00329,V00330,V00331,V00332,V00333,V00334,V00335,V00336,V00337,V00338,V00339,V00340,V00341,V00342,V00343,V00344,V00345,V00346,V00347,V00348,V00349,V00350,V00351,V00352,V00353,V00354,V00355,V00356,V00357,V00358,V00359,V00360,V00361,V00362,V00363,V00364,V00365,V00366,V00367,V00368,V00369,V00370,V00371,V00372,V00373,V00374,V00375,V00376,V00377,V00378,V00379,V00380,V00381,V00382,V00383,V00384,V00385,V00386,V00387,V00388,V00389,V00390,V00391,V00392,V00393,V00394,V00395,V00396,V00397,V00398,V00399,V00400,V00401,V00402,V00403,V00404,V00405,V00406,V00407,V00408,V00409,V00410,V00411,V00412,V00413,V00414,V00415,V00416,V00417,V00418,V00419,V00420,V00421,V00422,V00423,V00424,V00425,V00426,V00427,V00428,V00429,V00430,V00431,V00432,V00433,V00434,V00435,V00436,V00437,V00438,V00439,V00440,V00441,V00442,V00443,V00444,V00445,V00446,V00447,V00448,V00449,V00450,V00451,V00452,V00453,V00454,V00455,V00456,V00457,V00458,V00459,V00460,V00461,V00462,V00463,V00464,V00465,V00466,V00467,V00468,V00469,V00470,V00471,V00472,V00473,V00474,V00475,V00476,V00477,V00478,V00479,V00480,V00481,V00482,V00483,V00484,V00485,V00486,V00487,V00488,V00489,V00490,V00491,V00492,V00493,V00494,V00495
431440705180128,22,3,0,8,0,,0,0,0,0,0,0,0,0,0,21,12,,0,0,0,33,0,0,0,0,0,0,,32,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,,0,33,0,,32,0,,,0,0,0,0,0,23,3,0,7,0,0,0,0,0,0,0,0,0,,0,21,12,0,0,,0,28,5,0,0,0,0,,27,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,7,0,4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,17,11,4,,0,0,0,0,0,0,0,0,,0,15,0,,0,17,0,0,,14,0,,0,17,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,9,,0,7,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,11,4,0,0,0,,0,0,10,7,0,0,0,0,,0,32,,0,0,0,0,31,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,21,3,0,8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,28,5,0,0,0,0,0,0,0,33,
431440705180129,108,13,0,7,,84,24,0,11,0,4,0,0,0,0,50,79,40,79,,,248,4,0,0,0,0,0,0,125,4,0,0,0,0,0,0,119,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,193,36,0,18,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,157,,3,0,0,0,0,0,0,0,0,0,0,0,0,246,,4,123,,4,119,0,0,4,0,0,191,36,0,18,,,0,0,0,0,3,,0,0,0,90,156,,,,3,205,32,12,3,0,0,0,85,30,11,3,0,0,0,116,,,0,0,0,0,4,0,0,0,0,0,0,153,34,0,17,,29,3,0,0,0,11,0,0,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,134,13,19,6,6,,,0,0,0,0,0,0,163,74,7,0,7,,0,0,89,29,3,0,7,,0,0,71,44,4,0,0,0,0,0,3,,0,0,0,0,0,0,131,21,0,10,,58,10,0,6,0,,4,0,,0,0,0,0,0,0,5,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,59,104,28,46,,6,0,0,4,3,0,,0,0,0,0,240,12,0,0,0,0,128,,0,0,0,0,108,11,0,0,0,0,4,0,0,0,0,0,191,34,0,14,,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,152,4,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,0,,3,205,32,12,3,0,0,0,0,0,252,0
431440705180130,117,46,0,34,0,0,0,0,0,0,0,0,0,0,0,71,126,0,0,0,0,168,20,0,0,0,0,0,9,168,20,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,40,0,26,0,12,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,58,110,8,12,0,0,0,0,0,0,0,0,0,0,5,4,170,10,17,170,10,17,0,0,0,0,0,0,104,40,0,26,0,4,3,0,3,0,9,3,0,5,0,60,110,5,5,6,11,165,23,0,0,,8,0,165,23,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,40,0,31,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,3,0,,0,0,0,0,0,0,58,107,8,15,0,0,0,0,0,,5,3,0,0,12,128,6,10,41,0,0,0,12,128,6,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,79,28,0,21,0,5,,0,0,0,4,3,0,3,0,24,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,42,86,4,,5,5,17,24,0,0,0,0,0,0,184,12,,0,0,0,184,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,42,0,30,0,4,4,0,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,119,6,6,0,,0,0,0,0,0,0,10,19,10,19,0,0,0,0,4,3,0,3,0,11,3,0,5,0,5,5,8,11,165,23,0,0,0,0,0,0,0,188,9
431440705190003,264,23,0,29,0,0,0,0,0,0,0,0,0,0,0,158,158,0,0,0,0,316,,0,0,0,0,0,0,315,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,23,0,29,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,157,0,,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,316,0,0,0,0,0,0,0,0,264,24,0,29,0,0,0,0,0,0,0,0,0,0,0,159,158,0,0,0,0,178,111,26,,0,0,0,177,111,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,15,0,15,0,91,8,0,12,0,23,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,94,59,52,15,11,,,0,0,0,0,0,0,35,120,155,,5,,0,0,35,120,155,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,100,8,0,12,0,131,9,0,15,0,0,0,0,,0,,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,14,21,61,59,79,76,0,,5,0,0,,0,0,0,0,305,12,0,0,0,0,304,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,24,0,26,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,149,3,9,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,178,111,26,,0,0,0,0,0,317,0
431440705190004,204,3,0,6,0,0,0,0,0,0,9,0,0,0,0,103,110,0,0,6,3,222,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,213,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,213,0,0,0,0,0,9,0,0,213,3,0,6,0,0,0,0,0,0,0,0,0,0,0,109,113,0,0,0,0,52,105,52,13,0,0,0,51,97,52,13,0,0,0,0,0,0,0,0,0,0,,8,0,0,0,0,0,46,,0,4,0,102,,0,,0,52,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,48,57,25,27,9,4,0,0,0,0,0,0,169,5,46,,0,0,,0,160,5,46,,0,0,,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,165,3,0,,0,4,0,0,,0,42,0,0,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,87,82,3,,19,27,0,,0,0,0,0,0,,0,0,220,,0,0,0,,211,,0,0,0,,0,0,0,0,0,0,9,0,0,0,0,0,211,3,0,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,108,112,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,105,52,11,,0,0,0,0,222,0
431440705190005,129,3,0,6,0,0,0,0,0,0,0,0,0,0,0,74,64,0,0,0,0,137,0,0,0,0,0,0,,137,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,73,64,0,0,0,0,0,0,0,0,0,0,0,0,,0,138,0,0,138,0,0,0,0,0,0,0,0,129,3,0,6,0,0,0,0,0,0,0,0,0,0,0,74,64,0,0,0,0,31,61,37,9,0,0,0,31,61,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,,0,0,0,55,,0,5,0,36,0,0,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,35,26,17,20,7,,0,0,0,0,0,0,88,,44,,,0,0,0,88,,44,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,,0,5,0,,0,0,0,0,42,,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,38,0,,21,23,,,,0,0,0,0,0,0,0,138,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,64,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,31,61,37,9,0,0,0,0,0,138,0
431440705190006,144,7,,13,0,,0,0,0,0,0,0,0,0,0,88,77,,0,0,0,166,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,7,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,,0,164,,0,,0,0,0,0,0,144,7,,13,0,,0,0,0,0,0,0,0,0,0,88,77,,0,0,0,56,76,30,4,0,0,0,56,75,30,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,46,4,0,6,0,69,,,4,0,27,0,0,3,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,36,40,20,10,,,0,0,0,0,0,0,88,25,53,0,0,0,0,0,88,24,53,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,4,,6,0,22,0,0,3,0,46,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,37,12,13,26,27,0,0,0,0,0,0,0,0,0,0,165,,0,0,0,0,164,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,144,7,,13,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,76,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,76,30,3,,0,0,0,0,166,0
431440705190007,143,9,0,15,,0,0,0,0,0,0,0,0,0,0,90,78,0,0,0,0,166,,0,0,0,,0,0,166,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,9,0,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,88,78,,0,0,0,0,0,0,0,,0,0,0,0,0,166,,,166,,,0,0,0,0,0,0,142,9,0,15,0,0,0,0,0,,,0,0,0,0,88,78,,0,,0,89,55,20,4,0,0,0,89,55,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,7,0,11,0,49,,0,4,,19,,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,48,31,24,16,4,,,0,0,0,0,0,0,143,14,8,0,3,0,0,0,143,14,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,6,0,13,,10,3,0,,0,8,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,64,5,9,4,4,0,0,,,0,0,0,0,0,0,168,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,9,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,78,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,,0,89,55,20,4,0,0,0,0,0,168,0
431440705190008,199,7,0,22,0,0,0,0,0,0,,0,0,0,0,132,96,0,0,0,,228,,0,0,0,0,0,0,227,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,199,7,0,22,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,96,0,,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,228,0,0,0,0,0,,0,0,200,7,0,22,0,0,0,0,0,0,0,0,0,0,0,132,97,0,0,0,0,66,99,48,16,0,0,0,66,98,48,16,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,48,4,0,14,0,94,0,0,5,0,44,3,0,,0,14,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,31,58,41,28,20,11,5,0,0,0,0,0,0,74,55,100,0,0,0,0,0,74,55,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,64,,0,8,0,44,,0,9,0,92,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,41,29,26,70,30,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,200,7,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,97,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,66,99,48,10,4,,0,0,0,229,0
431440705190009,146,4,0,8,0,0,0,0,0,0,0,0,0,0,0,88,70,0,0,0,0,157,0,0,0,0,0,0,,157,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,87,70,0,0,0,0,0,0,0,0,0,0,0,0,,0,157,,0,157,,0,0,0,0,0,0,0,145,4,0,8,0,,0,0,0,0,0,0,0,0,0,87,70,,0,0,0,44,56,40,18,0,0,0,44,56,40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,,0,3,0,52,,0,3,0,38,0,0,,0,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,35,21,20,20,13,5,0,0,0,0,0,0,81,21,55,,0,0,0,0,81,21,55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,,0,4,0,18,,0,,0,52,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,35,13,8,28,27,,0,0,0,0,0,0,0,0,0,157,,0,0,0,0,157,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,4,0,8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,70,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,44,56,40,14,3,,0,0,0,158,0
431440705190010,113,3,0,5,,,0,0,0,0,17,,0,0,0,81,41,0,,9,10,144,,0,0,0,0,0,0,121,,0,0,0,0,0,0,,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,131,5,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,51,0,,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,122,0,0,,0,0,19,0,0,132,5,0,7,,0,0,0,0,0,0,0,0,0,0,93,52,0,0,0,0,54,46,27,18,0,0,0,35,44,25,18,0,0,0,0,,0,0,0,0,0,16,,,0,0,0,0,46,4,0,3,,42,,0,3,0,26,0,0,,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,31,15,18,9,13,5,0,0,0,0,0,0,116,28,,0,0,0,0,0,93,28,,0,0,0,0,0,,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,104,4,0,7,,27,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,46,22,6,,0,0,0,0,0,0,0,0,0,0,0,144,,0,0,0,0,121,,0,0,0,0,,0,0,0,0,0,19,0,0,0,0,0,131,5,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,51,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,54,46,27,14,3,,0,0,0,145,0
431440705190011,141,3,0,5,0,,0,0,0,0,,0,0,,0,67,82,,,0,3,154,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,145,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,149,0,0,,0,0,3,0,0,145,3,0,6,0,0,0,0,0,0,0,0,0,0,0,68,86,0,0,0,0,41,62,37,14,0,0,0,38,60,37,14,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,39,,0,,0,59,,0,,0,34,,0,,0,13,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,29,33,16,21,5,9,0,0,0,0,0,0,66,23,65,0,0,0,0,0,61,23,65,0,0,0,0,0,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,61,,0,4,0,22,,0,0,0,62,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,10,13,27,38,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,149,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,145,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,62,37,12,,,0,0,0,154,0
431440705190012,227,10,,15,0,0,0,0,0,0,0,0,0,0,0,123,130,0,0,0,0,253,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,10,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,253,0,0,0,0,0,0,0,0,227,10,,15,0,0,0,0,0,0,0,0,0,0,0,123,130,0,0,0,0,91,108,42,12,0,0,0,91,108,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,5,,9,0,101,3,0,4,0,40,0,0,,0,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,50,61,47,16,26,5,7,0,0,0,0,0,0,12,169,71,,0,0,0,0,12,169,71,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,154,6,,8,0,61,4,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,87,82,29,42,,0,0,0,0,0,0,0,0,0,252,,0,0,0,0,252,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,10,,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,130,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,108,42,9,3,0,0,0,0,253,0
431440705190014,149,5,0,9,0,,0,0,0,0,,0,0,,0,79,84,0,,,,167,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,152,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,163,0,0,,0,0,,0,0,152,5,0,10,0,0,0,0,0,0,0,0,0,0,0,80,87,0,0,0,0,51,65,32,19,0,0,0,48,64,32,19,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,42,,0,8,0,60,3,0,,0,31,,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,34,31,15,17,9,10,0,0,0,0,0,0,87,8,72,0,0,0,0,0,83,8,72,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,79,3,0,5,0,5,0,0,3,0,68,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,45,,6,36,36,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,163,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,152,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,65,32,13,5,0,,0,0,167,0
431440705190015,204,9,0,16,,0,0,0,0,0,0,0,0,0,0,132,99,0,0,0,0,222,9,0,0,0,0,0,0,222,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,9,0,16,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,97,7,,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,231,0,0,0,0,0,0,0,0,204,9,0,16,,0,0,0,0,0,0,0,0,0,0,132,99,0,0,0,0,76,87,40,28,0,0,0,76,87,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,9,,81,3,0,3,0,36,,0,3,0,27,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,54,33,26,14,14,14,0,0,0,0,0,0,42,12,177,0,0,0,0,0,42,12,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,4,0,10,,0,,0,159,5,0,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,7,5,100,77,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,9,0,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,99,0,0,0,0,0,0,0,0,0,0,5,4,5,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,,4,0,76,87,40,22,5,,0,0,0,231,0
