CD_setor,V00644,V00645,V00646,V00647,V00648,V00649,V00650,V00651,V00652,V00653,V00654,V00655,V00656,V00657,V00658,V00659,V00660,V00661,V00662,V00663,V00664,V00665,V00666,V00667,V00668,V00669,V00670,V00671,V00672,V00673,V00674,V00675,V00676,V00677,V00678,V00679,V00680,V00681,V00682,V00683,V00684,V00685,V00686,V00687,V00688,V00689,V00690,V00691,V00692,V00693,V00694,V00695,V00696,V00697,V00698,V00699,V00700,V00701,V00702,V00703,V00704,V00705,V00706,V00707,V00708,V00709,V00710,V00711,V00712,V00713,V00714,V00715,V00716,V00717,V00718,V00719,V00720,V00721,V00722,V00723,V00724,V00725,V00726,V00727,V00728,V00729,V00730,V00731,V00732,V00733,V00734,V00735,V00736,V00737,V00738,V00739,V00740,V00741,V00742,V00743,V00744,V00745,V00746,V00747,V00748,V00749,V00750,V00751,V00752,V00753,V00754,V00755,V00756,V00757,V00758,V00759,V00760,V00761,V00762,V00763,V00764,V00765,V00766,V00767,V00768,V00769,V00770,V00771,V00772,V00773,V00774,V00775,V00776,V00777,V00778,V00779,V00780,V00781,V00782,V00783,V00784,V00785,V00786,V00787,V00788,V00789,V00790,V00791,V00792,V00793,V00794,V00795,V00796,V00797,V00798,V00799,V00800,V00801,V00802,V00803,V00804,V00805,V00806,V00807,V00808,V00809,V00810,V00811,V00812,V00813,V00814,V00815,V00816,V00817,V00818,V00819,V00820,V00821,V00822,V00823,V00824,V00825,V00826,V00827,V00828,V00829,V00830,V00831,V00832,V00833,V00834,V00835,V00836,V00837,V00838,V00839,V00840,V00841,V00842,V00843,V00844,V00845,V00846,V00847,V00848,V00849,V00850,V00851,V00852,V00853,V00854,V00855,V00856,V00857,V00858,V00859,V00860,V00861,V00862,V00863,V00864,V00865,V00866,V00867,V00868,V00869,V00870,V00871,V00872,V00873,V00874,V00875,V00876,V00877,V00878,V00879,V00880,V00881,V00882,V00883,V00884,V00885,V00886,V00887,V00888,V00889,V00890,V00891,V00892,V00893,V00894,V00895,V00896,V00897,V00898,V00899,V00900,V00901,V00902,V00903,V00904,V00905,V00906,V00907,V00908,V00909,V00910,V00911,V00912,V00913,V00914,V00915,V00916,V00917,V00918,V00919,V00920,V00921,V00922,V00923,V00924,V00925,V00926,V00927,V00928,V00929,V00930,V00931,V00932,V00933,V00934,V00935,V00936,V00937,V00938,V00939,V00940,V00941,V00942,V00943,V00944,V00945,V00946,V00947,V00948,V00949,V00950,V00951,V00952,V00953,V00954,V00955,V00956,V00957,V00958,V00959,V00960,V00961,V00962,V00963,V00964,V00965,V00966,V00967,V00968,V00969,V00970,V00971,V00972,V00973,V00974,V00975,V00976,V00977,V00978,V00979,V00980,V00981,V00982,V00983,V00984,V00985,V00986,V00987,V00988,V00989,V00990,V00991,V00992,V00993,V00994,V00995,V00996,V00997,V00998,V00999,V01000,V01001,V01002,V01003,V01004,V01005
431440705200054,65,53,56,48,70,53,44,34,27,17,22,8,4,31,14,0,20,0,27,16,0,10,0,30,15,0,11,0,31,12,0,5,0,29,12,0,29,0,19,15,0,17,,27,12,0,5,0,14,9,0,11,0,7,11,0,9,0,6,7,0,4,0,12,4,0,6,0,5,,0,,0,,,0,,0,36,25,20,23,33,25,16,19,17,9,13,4,,29,28,36,25,37,28,28,15,10,8,9,4,,63,51,54,47,69,52,44,32,26,15,15,7,,30,14,0,19,0,26,15,0,10,0,29,14,0,11,0,30,12,0,5,0,29,12,0,28,0,18,15,0,17,,27,12,0,5,0,14,8,0,10,0,7,11,0,8,0,6,7,0,,0,7,,0,6,0,4,,0,,0,,0,0,,0,34,23,18,22,33,24,16,18,16,7,10,4,,29,28,36,25,36,28,28,14,10,8,5,3,,168,6,270,6,39,12,75,6,129,4,22,6,93,0,141,,17,6,85,3,43,,0,0,40,,0,0,125,,70,,0,0,73,3,,0,18,7,11,3,0,0,10,,0,0,477,24,228,12,124,6,0,0,123,6,,0,226,16,251,8,109,8,59,3,0,0,56,5,,0,119,4,65,3,0,0,67,,0,0,,0,8,,30,,23,,42,0,31,,30,0,18,,15,,10,,10,6,4,0,,,108,7,63,5,0,0,52,3,,0,13,,73,3,18,5,27,0,86,,8,4,225,15,104,10,121,5,104,121,52,70,58,45,0,,,0,3,4,5,6,,
431440705200055,27,34,37,19,32,26,14,18,18,24,11,16,3,12,9,0,6,0,21,7,0,6,0,17,11,0,9,0,10,6,0,3,0,19,7,,5,0,13,9,0,4,0,6,6,0,,0,7,9,0,,0,8,10,0,0,0,17,4,0,3,0,7,,0,3,0,8,3,0,5,0,,0,0,,0,15,14,16,11,13,12,7,10,8,7,5,9,3,12,20,21,8,19,14,7,8,10,17,6,7,0,27,34,36,18,30,26,13,18,16,24,10,11,3,12,9,0,6,0,21,7,0,6,0,17,10,0,9,0,9,6,0,3,0,18,7,,4,0,13,9,0,4,0,6,6,0,,0,7,9,0,,0,8,8,0,0,0,17,4,0,3,0,7,,0,,0,6,,0,4,0,,0,0,,0,15,14,16,10,12,12,6,10,7,7,4,7,3,12,20,20,8,18,14,7,8,9,17,6,4,0,97,,121,6,48,6,45,0,57,4,21,3,52,,64,,27,3,50,0,26,,0,0,21,0,0,0,61,,45,,,0,14,,0,0,32,,6,,0,0,10,,0,0,266,13,143,4,77,5,,0,45,4,0,0,123,7,143,6,60,,38,,,0,24,4,0,0,83,3,39,3,0,0,21,0,0,0,,0,13,0,11,0,7,,14,0,16,0,6,,11,0,10,,13,0,8,,10,3,,0,68,,34,4,,0,20,,0,0,11,0,29,3,14,,15,0,35,,19,,123,8,54,5,69,3,54,69,30,34,30,31,0,0,3,,4,4,,4,0,0
431440705200056,45,35,51,30,34,41,29,37,25,25,20,17,,21,11,0,13,0,16,8,0,11,0,16,17,0,18,0,14,10,0,6,0,15,15,0,4,0,21,13,,6,0,17,9,0,3,0,21,9,0,7,0,14,7,0,4,0,11,8,0,6,0,9,4,0,7,0,13,,0,,0,0,,0,0,0,20,19,27,17,17,21,12,14,12,11,7,6,0,25,16,24,13,17,20,17,23,13,14,13,11,,44,34,51,29,32,37,26,35,20,23,19,11,,20,11,0,13,0,15,8,0,11,0,16,17,0,18,0,14,9,0,6,0,14,14,0,4,0,20,10,,6,0,14,9,0,3,0,21,7,0,7,0,12,6,0,,0,10,7,0,6,0,9,3,0,7,0,9,,0,,0,0,,0,0,0,19,19,27,16,16,18,11,14,9,11,7,3,0,25,15,24,13,16,19,15,21,11,12,12,8,,129,,179,17,54,9,65,,84,9,21,3,64,,95,8,33,6,51,,36,0,0,0,42,0,0,0,95,7,55,8,,0,28,,0,0,28,5,12,3,0,0,14,,0,0,362,28,174,14,103,11,,0,84,3,0,0,170,13,192,15,85,7,42,5,,0,42,,0,0,89,7,61,6,0,0,42,,0,0,,0,7,0,13,0,12,0,16,0,23,,16,,23,0,11,,19,,13,,8,5,,0,85,7,43,4,,0,34,,0,0,7,0,39,,15,3,14,0,62,5,26,4,163,13,61,4,102,9,61,102,35,36,60,43,,3,4,3,,,6,3,,0
431440705200057,83,88,78,66,92,94,63,58,50,43,39,38,18,43,16,0,24,0,36,34,0,18,0,39,22,0,17,0,37,20,0,9,0,48,28,0,16,0,41,28,0,25,0,38,14,0,11,0,36,13,0,9,0,34,10,0,6,0,30,6,0,7,0,26,6,0,7,0,29,5,0,4,0,11,7,0,0,0,47,43,40,31,40,50,28,27,25,18,20,15,6,36,45,38,35,52,44,35,31,25,25,19,23,12,83,86,78,64,91,93,62,57,47,42,35,35,14,43,16,0,24,0,35,33,0,18,0,39,22,0,17,0,37,19,0,8,0,47,28,0,16,0,41,27,0,25,0,37,14,0,11,0,35,13,0,9,0,31,10,0,6,0,30,5,0,7,0,24,6,0,5,0,28,4,0,3,0,10,4,0,0,0,47,42,40,30,39,49,28,26,24,17,17,15,5,36,44,38,34,52,44,34,31,23,25,18,20,9,247,,414,9,126,12,129,,196,5,54,5,118,,218,4,72,7,117,,71,,0,0,59,0,0,0,228,6,111,,0,0,75,,0,0,92,4,19,5,0,0,15,3,0,0,787,23,437,11,201,8,0,0,149,4,0,0,379,11,408,12,218,6,83,3,0,0,78,,0,0,219,5,118,5,0,0,71,,0,0,5,0,23,,23,0,29,0,44,0,55,0,33,,32,0,36,,23,,24,,28,3,11,,209,4,90,5,0,0,67,,0,0,12,,92,,41,3,39,0,137,,45,5,366,11,145,5,221,6,145,221,97,83,108,75,3,8,10,5,,5,8,10,4,0
431440705200061,35,39,43,43,39,40,55,44,41,56,32,55,20,23,6,0,6,0,28,8,0,3,0,29,8,0,6,0,29,12,0,,0,28,5,0,5,,25,12,0,3,0,38,12,0,5,0,34,3,0,7,0,29,6,0,6,0,45,4,0,7,0,20,9,0,3,0,41,7,0,7,0,13,6,0,0,,19,23,18,24,18,14,25,20,18,23,11,25,11,16,16,25,19,21,26,30,24,23,33,21,30,9,34,39,41,43,37,39,55,41,41,56,31,53,19,23,5,0,6,0,28,8,0,3,0,28,7,0,6,0,29,12,0,,0,27,5,0,5,0,25,12,0,,0,38,12,0,5,0,32,3,0,6,0,29,6,0,6,0,45,4,0,7,0,19,9,0,3,0,40,7,0,6,0,12,6,0,0,,19,23,16,24,18,14,25,18,18,23,11,25,11,15,16,25,19,19,25,30,23,23,33,20,28,8,114,3,256,6,159,4,58,,117,,70,0,56,,139,4,89,4,79,,20,,0,0,15,0,0,0,180,3,50,0,0,0,26,,0,,116,3,26,0,0,0,16,,,0,529,13,375,7,96,,0,0,57,3,,,245,4,284,9,172,,46,,0,0,27,,0,0,203,5,50,,0,0,30,,,,0,0,3,0,6,0,20,0,16,0,19,0,28,0,29,,26,0,35,0,20,,30,,17,0,182,,39,0,0,0,27,,,0,4,0,66,,51,0,5,0,72,0,51,,249,3,121,,128,,121,128,42,77,53,57,3,6,8,,3,6,13,8,,0
431440705200062,13,47,70,32,22,16,4,5,0,4,0,0,0,10,,0,,0,36,4,0,7,0,44,13,0,13,0,24,8,0,0,0,12,7,0,3,0,11,3,0,,0,3,,0,0,0,3,,0,0,0,0,0,0,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,30,15,12,6,,,0,,0,0,0,7,28,40,17,10,10,3,4,0,3,0,0,0,13,47,70,32,22,16,4,5,0,4,0,0,0,10,,0,,0,36,4,0,7,0,44,13,0,13,0,24,8,0,0,0,12,7,0,3,0,11,3,0,,0,3,,0,0,0,3,,0,0,0,0,0,0,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,30,15,12,6,,,0,,0,0,0,7,28,40,17,10,10,3,4,0,3,0,0,0,130,0,79,0,4,0,55,0,35,0,,0,75,0,44,0,3,0,90,0,19,0,0,0,21,0,0,0,53,0,21,0,0,0,5,0,0,0,3,0,,0,0,0,0,0,0,0,213,0,146,0,41,0,0,0,26,0,0,0,91,0,122,0,58,0,19,0,0,0,14,0,0,0,88,0,22,0,0,0,12,0,0,0,5,0,27,0,41,0,15,0,13,0,9,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,92,0,20,0,0,0,9,0,0,0,33,0,14,0,0,0,40,0,31,0,3,0,121,0,47,0,74,0,47,74,35,35,3,6,0,,,0,0,3,3,0,,
431440705200063,58,64,63,46,59,58,48,32,44,44,36,43,10,30,9,0,19,0,34,10,0,20,0,34,10,0,19,0,31,5,0,10,0,38,9,0,12,0,33,8,0,17,0,33,7,0,8,0,19,6,0,7,0,33,,0,9,0,33,4,0,7,0,28,3,0,5,0,29,7,0,7,0,7,,0,,0,32,27,34,15,27,30,15,12,20,20,16,21,4,26,37,29,31,32,28,33,20,24,24,20,22,6,58,60,63,46,56,54,43,31,42,38,35,35,6,30,9,0,19,0,33,9,0,18,0,34,10,0,19,0,31,5,0,10,0,35,9,0,12,0,31,6,0,17,0,30,7,0,6,0,18,6,0,7,0,33,,0,7,0,28,4,0,6,0,27,3,0,5,0,23,6,0,6,0,5,,0,0,0,32,27,34,15,24,26,12,12,20,18,15,16,,26,33,29,31,32,28,31,19,22,20,20,19,5,181,4,272,15,114,19,93,0,109,10,50,11,88,4,163,5,64,8,97,,28,,0,0,56,,0,0,178,9,35,,0,0,59,4,0,0,83,14,14,,0,0,17,4,0,0,567,38,358,24,77,4,0,0,132,10,0,0,252,21,315,17,155,14,29,,0,0,68,5,0,0,203,10,48,,0,0,64,5,0,0,0,0,16,,22,0,21,0,29,0,26,0,27,4,17,,25,,25,4,25,,21,5,5,4,172,14,42,,0,0,45,6,0,0,11,0,38,,28,9,27,,107,4,48,5,259,21,77,11,182,10,77,181,72,51,67,60,7,6,6,6,11,5,10,4,0,0
431440705200064,4,10,45,65,14,23,7,6,6,8,6,,,4,0,0,0,0,9,0,0,,0,37,,0,7,0,61,,0,3,0,14,0,0,0,0,21,0,,,0,6,0,0,,0,5,0,0,,0,6,0,0,0,0,8,0,0,0,0,6,0,0,0,0,,0,0,0,0,,0,0,0,0,0,4,21,38,7,13,4,3,4,,,0,,4,6,24,27,7,10,3,3,,7,5,,,4,10,45,65,14,23,7,6,6,8,6,,,4,0,0,0,0,9,0,0,,0,37,,0,7,0,61,,0,3,0,14,0,0,0,0,21,0,,,0,6,0,0,,0,5,0,0,,0,6,0,0,0,0,8,0,0,0,0,6,0,0,0,0,,0,0,0,0,,0,0,0,0,0,4,21,38,7,13,4,3,4,,,0,,4,6,24,27,7,10,3,3,,7,5,,,59,0,121,0,18,0,25,0,69,0,3,0,34,0,52,0,15,0,50,0,,0,0,0,8,0,0,0,113,0,,0,,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,198,0,181,0,,0,,0,14,0,0,0,97,0,101,0,87,0,,0,,0,7,0,0,0,94,0,0,0,0,0,7,0,0,0,3,0,6,0,29,0,44,0,9,0,16,0,6,0,4,0,4,0,7,0,4,0,,0,,0,124,0,,0,,0,8,0,0,0,17,0,48,0,,0,21,0,35,0,13,0,135,0,66,0,69,0,66,69,27,26,,3,,,0,0,0,0,0,0,,
431440705200065,,3,7,15,6,,,,0,3,0,,,,0,0,0,0,3,0,0,0,0,6,,0,0,0,14,,0,0,0,6,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,3,6,5,,,,0,,0,,0,,,4,9,,,,,0,,0,0,,,3,7,15,6,,,,0,3,0,,,,0,0,0,0,3,0,0,0,0,6,,0,0,0,14,,0,0,0,6,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,3,6,5,,,,0,,0,,0,,,4,9,,,,,0,,0,0,,11,0,27,0,6,0,4,0,14,0,,0,7,0,13,0,4,0,10,0,,0,0,0,0,0,0,0,26,0,,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,44,0,42,0,,0,0,0,0,0,0,0,20,0,24,0,18,0,,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,9,0,,0,,0,,0,,0,0,0,,0,0,0,,0,,0,22,0,,0,0,0,0,0,0,0,3,0,6,0,,0,,0,8,0,3,0,24,0,11,0,13,0,11,13,9,10,0,,0,0,0,0,0,0,0,0,0,0
431440705200066,4,9,23,16,3,6,3,0,,,,,0,,,0,0,0,9,0,0,0,0,21,,0,,0,15,,0,0,0,3,0,0,0,0,4,0,0,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,,13,8,,5,0,0,,,,,0,,7,10,8,,,3,0,0,,,0,0,4,9,23,16,3,6,3,0,,,,,0,,,0,0,0,9,0,0,0,0,21,,0,,0,15,,0,0,0,3,0,0,0,0,4,0,0,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,,13,8,,5,0,0,,,,,0,,7,10,8,,,3,0,0,,,0,0,36,0,29,0,5,0,17,0,16,0,3,0,19,0,13,0,,0,32,0,3,0,0,0,,0,0,0,25,0,,0,0,0,,0,0,0,3,0,,0,0,0,0,0,0,0,70,0,60,0,7,0,0,0,3,0,0,0,36,0,34,0,29,0,4,0,0,0,3,0,0,0,31,0,3,0,0,0,0,0,0,0,,0,7,0,16,0,10,0,,0,5,0,3,0,0,0,,0,,0,,0,0,0,0,0,43,0,,0,0,0,3,0,0,0,13,0,11,0,,0,12,0,9,0,,0,48,0,25,0,23,0,25,23,8,8,,3,0,0,0,0,0,0,,0,0,0
431440705200067,23,30,23,28,28,29,18,31,30,22,21,24,10,17,0,0,6,0,18,5,0,7,0,19,,0,,0,19,4,0,5,0,22,4,0,,0,21,4,0,4,0,13,,0,3,0,19,3,0,9,0,18,6,0,5,0,17,4,0,,0,14,3,0,4,0,21,,0,,0,8,,0,,0,12,16,7,15,15,14,9,13,12,4,13,12,,11,14,16,13,13,15,9,18,18,18,8,12,8,23,30,22,28,27,28,18,31,26,21,21,21,7,17,0,0,6,0,18,5,0,7,0,19,,0,,0,19,4,0,5,0,21,4,0,,0,20,4,0,4,0,13,,0,3,0,19,3,0,9,0,16,4,0,5,0,17,4,0,0,0,14,3,0,4,0,18,,0,,0,6,0,0,,0,12,16,6,15,14,14,9,13,10,4,13,10,,11,14,16,13,13,14,9,18,16,17,8,11,5,75,,158,6,70,7,34,,75,3,29,,41,0,83,3,41,5,54,0,6,,0,0,15,0,0,0,108,4,21,,0,0,28,0,0,0,55,5,8,,0,0,7,,0,0,303,14,217,9,35,4,0,0,50,,0,0,138,6,165,8,101,4,14,,0,0,22,0,0,0,116,5,21,,0,0,28,,0,0,0,0,11,0,3,0,8,0,10,0,15,,7,0,17,0,18,,13,0,10,0,13,,5,3,93,5,16,3,0,0,20,0,0,0,6,0,28,,17,,8,0,47,,24,3,130,8,51,3,79,5,51,79,36,35,33,28,5,13,,,5,,6,7,,0
431440705200068,9,8,5,3,12,7,11,14,8,9,9,,3,7,,0,,0,6,0,0,,0,,3,0,,0,,0,0,,0,5,5,0,,0,5,0,0,,0,6,,0,3,0,6,4,0,4,0,5,,0,,0,8,,0,0,0,8,0,0,,0,0,0,0,,0,,,0,0,0,6,4,3,,5,,6,4,5,3,5,0,,3,4,,,7,6,5,10,3,6,4,,,9,8,5,3,12,7,10,12,8,9,9,,3,7,,0,,0,6,0,0,,0,,3,0,,0,,0,0,,0,5,5,0,,0,5,0,0,,0,6,,0,,0,5,4,0,3,0,5,,0,,0,8,,0,0,0,8,0,0,,0,0,0,0,,0,,,0,0,0,6,4,3,,5,,6,3,5,3,5,0,,3,4,,,7,6,4,9,3,6,4,,,22,0,52,3,22,0,13,0,22,,9,0,9,0,30,,13,0,14,0,4,0,0,0,4,0,0,0,28,,13,0,0,0,11,,0,0,18,0,,0,0,0,,0,0,0,96,3,60,,19,0,0,0,17,,0,0,44,,52,,29,,7,0,0,0,8,0,0,0,31,0,12,0,0,0,9,,0,0,,0,,0,3,0,,0,6,0,6,0,,,6,,4,0,6,0,5,0,,0,3,0,29,,9,0,0,0,7,,0,0,4,0,5,,3,0,,0,20,,12,0,45,3,12,,33,,12,33,18,7,11,5,0,,,,,0,0,3,,0
431440720000001,6,9,19,14,12,9,9,15,20,11,24,29,9,5,0,0,,0,9,0,0,0,0,17,,0,,0,13,,0,0,0,12,0,0,0,0,8,0,0,,0,9,0,0,0,0,11,,0,,,18,,0,,0,11,0,0,0,0,23,0,0,,0,27,,0,0,0,8,0,0,,0,3,6,10,9,6,5,5,4,11,4,12,15,,3,3,9,5,6,4,4,11,9,7,12,14,7,6,9,19,14,11,9,8,15,19,10,23,25,8,5,0,0,,0,9,0,0,0,0,17,,0,,0,13,,0,0,0,11,0,0,0,0,8,0,0,,0,8,0,0,0,0,11,,0,,,17,,0,,0,10,0,0,0,0,22,0,0,,0,23,,0,0,0,7,0,0,,0,3,6,10,9,5,5,4,4,11,3,12,13,,3,3,9,5,6,4,4,11,8,7,11,12,6,34,0,76,3,66,7,19,0,38,,30,3,15,0,38,,36,4,31,0,,0,0,0,,0,0,0,68,3,3,0,0,0,4,0,,0,62,7,,0,0,0,,0,0,0,176,10,161,10,6,0,0,0,8,0,,0,87,5,89,5,78,5,3,0,0,0,6,0,0,0,83,5,3,0,0,0,,0,,0,,0,,0,5,0,6,0,7,0,3,0,3,0,9,0,15,0,3,0,11,0,17,3,5,,80,4,,0,0,0,3,0,,0,3,0,20,0,14,,4,0,23,0,22,3,86,4,37,,49,3,37,49,30,28,16,9,,,0,0,0,0,,,,
431440720000003,15,17,26,20,20,19,27,21,27,20,26,21,14,12,,0,,0,12,3,0,,0,17,6,0,3,0,13,3,0,4,0,17,0,0,3,0,13,,0,5,0,21,5,0,,0,16,,0,3,0,25,0,0,,0,19,,0,0,0,24,,0,0,0,21,0,0,0,0,9,,0,4,0,8,9,12,12,7,9,16,10,13,16,12,11,3,7,8,14,8,13,10,11,11,14,4,14,10,11,15,17,26,20,20,19,27,21,26,19,25,20,12,12,,0,,0,12,3,0,,0,17,6,0,3,0,13,3,0,4,0,17,0,0,3,0,13,,0,5,0,21,5,0,,0,16,,0,3,0,25,0,0,,0,18,,0,0,0,23,,0,0,0,20,0,0,0,0,9,0,0,3,0,8,9,12,12,7,9,16,10,12,15,12,10,3,7,8,14,8,13,10,11,11,14,4,13,10,9,58,0,133,,76,5,29,0,66,,40,,29,0,67,0,36,3,41,0,10,0,0,0,7,0,0,0,105,0,11,0,0,0,17,,0,0,70,3,3,,0,0,3,,0,0,267,6,216,3,24,,0,0,27,,0,0,135,3,132,3,112,,10,0,0,0,13,,0,0,104,,14,,0,0,14,,0,0,0,0,,0,6,0,10,0,10,0,8,0,10,0,11,0,11,0,17,,11,,14,,8,,99,3,8,,0,0,10,,0,0,6,0,43,0,38,,,0,17,0,12,3,117,5,87,,30,3,87,30,12,74,28,18,,4,,,,,4,,0,0
431440720000004,18,7,9,3,12,16,15,22,16,15,13,19,5,17,0,0,,0,7,0,0,0,0,8,,0,0,0,3,0,0,0,0,11,0,0,,0,14,,0,,0,14,0,0,,0,18,,0,3,0,15,0,0,,0,13,,0,,0,13,0,0,0,0,18,0,0,,0,4,0,0,,0,11,4,5,,4,8,7,11,7,12,6,9,,7,3,4,,8,8,8,11,9,3,7,10,3,18,7,9,3,12,16,15,21,16,15,13,18,5,17,0,0,,0,7,0,0,0,0,8,,0,0,0,3,0,0,0,0,11,0,0,,0,14,,0,,0,14,0,0,,0,17,,0,3,0,15,0,0,,0,13,,0,,0,13,0,0,0,0,18,0,0,0,0,4,0,0,,0,11,4,5,,4,8,7,10,7,12,6,9,,7,3,4,,8,8,8,11,9,3,7,9,3,34,0,83,,51,,20,0,37,,29,0,14,0,46,0,22,,32,0,,0,0,0,,0,0,0,74,,,0,0,0,7,0,0,0,48,0,,0,0,0,,,0,0,168,,154,,4,0,0,0,10,,0,0,86,,82,,79,,,0,0,0,5,0,0,0,75,0,,0,0,0,5,,0,0,,0,0,0,,0,,0,4,0,8,0,7,0,13,0,12,0,9,0,8,0,10,,,0,71,0,3,0,0,0,4,,0,0,,0,25,0,22,0,,0,21,0,7,,78,,48,0,30,,48,30,13,34,20,11,,4,0,0,,0,,,,
431440720000005,22,32,24,30,29,23,23,34,31,32,26,43,7,19,,0,,0,27,0,0,5,0,20,,0,,0,25,,0,3,0,26,,0,,0,20,,0,,0,20,,0,,0,30,,0,3,0,26,4,0,,0,30,,0,,0,22,,0,,0,39,,0,,0,5,,0,,0,12,17,12,14,12,14,12,16,18,15,14,24,4,10,15,12,16,17,9,11,18,13,17,12,19,3,21,32,24,29,29,23,21,32,28,31,23,36,5,19,,0,,0,27,0,0,5,0,20,,0,,0,24,,0,3,0,26,,0,,0,20,,0,,0,19,,0,,0,29,,0,,0,24,3,0,,0,29,,0,,0,20,,0,,0,33,,0,,0,5,0,0,0,0,11,17,12,13,12,14,11,15,16,15,11,20,4,10,15,12,16,17,9,10,17,12,16,12,16,,77,,162,8,95,13,40,,81,5,50,7,37,0,81,3,45,6,66,0,3,,0,0,8,0,0,0,142,5,9,,0,0,11,,0,0,87,9,4,,0,0,4,,0,0,334,22,295,14,16,4,0,0,23,4,0,0,171,13,163,9,152,9,7,,0,0,12,3,0,0,143,5,9,3,0,0,11,,0,0,,0,9,0,8,0,14,,12,0,12,0,11,,21,,17,,18,0,14,,21,5,4,,143,9,9,3,0,0,10,,0,0,15,0,62,3,43,5,3,0,25,,14,4,162,14,120,8,42,6,120,42,14,93,27,21,3,4,,0,,,5,,0,0
431440720000006,14,16,12,18,25,29,19,31,26,26,23,15,11,9,4,0,,0,12,,0,,0,12,0,0,0,0,10,,0,6,0,18,3,0,4,0,20,4,0,4,,15,,0,3,0,24,4,0,,,21,,0,3,0,20,5,0,,0,21,,0,,0,14,,0,0,0,8,,0,,0,7,12,5,5,14,18,10,16,12,12,15,8,5,7,4,7,13,11,11,9,15,14,14,8,7,6,14,14,12,18,24,28,18,31,25,26,18,11,9,9,4,0,,0,11,,0,,0,12,0,0,0,0,10,,0,6,0,17,3,0,4,0,19,4,0,4,,14,,0,3,0,24,4,0,,,20,,0,3,0,20,5,0,,0,17,0,0,,0,11,0,0,0,0,7,,0,,0,7,10,5,5,13,17,9,16,11,12,14,6,5,7,4,7,13,11,11,9,15,14,14,4,5,4,40,,144,4,64,11,22,,71,4,37,3,18,0,73,0,27,8,32,,5,,0,0,3,0,0,0,104,4,16,0,0,0,22,0,,0,55,8,6,3,0,0,3,0,0,0,248,17,191,13,27,4,0,0,28,0,,0,130,9,118,8,99,7,12,,0,0,18,0,,0,92,6,15,,0,0,10,0,,0,,0,,0,4,0,5,0,14,0,12,0,9,0,16,0,13,,12,0,16,3,6,,5,,91,4,6,3,0,0,16,0,,0,6,0,57,,31,3,,0,12,0,8,3,115,7,94,4,21,3,94,21,6,74,22,12,3,3,,0,,,,6,0,0
431440720000007,17,11,8,7,13,11,6,11,13,11,13,11,6,13,,0,3,0,7,,0,,0,5,,0,,0,6,0,0,,0,11,0,0,,0,7,,0,3,0,5,,0,0,0,9,0,0,,0,10,0,0,3,0,11,0,0,0,0,12,,0,0,0,8,,0,,0,6,0,0,0,0,7,7,4,,5,7,5,5,6,6,11,7,,10,4,4,5,8,4,,6,7,5,,4,4,17,11,8,7,13,10,6,9,13,11,13,11,5,13,,0,3,0,7,,0,,0,5,,0,,0,6,0,0,,0,11,0,0,,0,7,,0,,0,5,,0,0,0,8,0,0,,0,10,0,0,3,0,11,0,0,0,0,12,,0,0,0,8,,0,,0,5,0,0,0,0,7,7,4,,5,6,5,3,6,6,11,7,,10,4,4,5,8,4,,6,7,5,,4,3,36,0,58,3,40,,18,0,27,3,26,0,18,0,31,0,14,,25,0,5,0,0,0,6,0,0,0,47,,,0,0,0,9,,0,0,36,,,0,0,0,,0,0,0,134,4,108,,9,0,0,0,17,,0,0,71,3,63,,56,,6,0,0,0,9,,0,0,52,,3,0,0,0,8,0,0,0,3,0,,0,3,0,4,0,10,0,5,,,0,4,,10,0,7,0,5,0,9,0,,0,53,,5,0,0,0,8,,0,0,5,0,16,3,15,0,3,0,19,0,8,0,66,3,36,3,30,0,36,30,18,23,11,9,,,0,0,3,0,,0,0,0
